id;titulo;autores;area;ignorar
251323;A PERSPECTIVA DA VIVÊNCIA DO EIXO EXTENSÃO NO ESTÁGIO OBRIGATÓRIO COM A TEMÁTICA DOAÇÃO DE SANGUE: UM RELATO DE EXPERIÊNCIA ;Joana Siqueira de Góis Rodrigues, José Armando Ferreira de Lima, Renares Miranda de Carvalho Godoi, Alissandra Trajano Nunes;Ciências Biológicas;n
251329;TÉCNICAS PARA RECOBRIMENTO DE RECESSÕES GENGIVAIS: CONSIDERAÇÕES E APLICABILIDADES;Patrícia Ingrid Augusto de Farias, Silvia Delenga de Lima, Emilly de Lima Ferreira, Álvaro Henrique Moura Fonsêca dos Santos, João Pedro de Almeida Santos, Larissa Soderini Ferracciù, Karen Almeida Matos, Amélia Raiane Nunes Chaves, Larissa Gabrielly Santos de Araújo, Maria Camilly Gonçalves Lima;Ciências da Saúde;n
251330;ESTRATÉGIAS DE LEITURAS MULTISSEMIÓTICAS NO ENSINO BÁSICO: UM RELATO DE EXPERIÊNCIA LINGUÍSTICA NA I FEIRA DE CIÊNCIAS E TECNOLOGIA DA UPE;Camila Elizabete, Maria Aline da Silva Barros, José Jacinto dos Santos Filho;Linguística, Letras e Artes;n
251332;VOZES E ROSTOS FEMININOS NA ESCRITURA DA MOÇAMBICANA PAULINA CHIZIANE;Arnaldo Gomes da Silva Filho, Joana D’Arc Santos da Silva, Josimar Ferreira de Araújo;Linguística, Letras e Artes;n
251333;NÚCLEOS DE SIGNIFICADOS E TELEJORNAL NO LUME   DA COVID-19:  UMA EXPERIÊNCIA DO PIBID/UPE/BIOLOGIA;Josefa Gerlane da Silva, Anderson Burgos de Melo, Janiele Andrade Silva, Robson de Araújo Silva, Paulo Henrique Souza Cavalcanti, Vera Lúcia Chalegre de Freitas;Ciências Humanas;n
251334;DEUS É MULHER PRETA NA MÚSICA FÉ DE IZA;Arnaldo Gomes da Silva Filho, Josimar Ferreira de Araújo;Linguística, Letras e Artes;n
251338;EXPERIÊNCIA COM TECNOLOGIA WORDWALL NO  PIBID/UPE/ BIOLOGIA EM SINGULARIDADE FORMATIVA;Aline Alves Cavalcanti, Maria Jeane do Nascimento Teixeira, Meire Fran Santos Bezerra, Estefany Alves de Luna, Paulo Henrique Souza Cavalcanti, Vera Lúcia Chalegre de Freitas;Ciências Humanas;n
251364;REPRESENTAÇÕES DA FIGURA FEMININA NOS LIVROS DIDÁTICOS DE HISTÓRIA DOS ANOS FINAIS DO ENSINO FUNDAMENTAL: UMA ANÁLISE DA COLEÇÃO INSPIRE (PNLD 2020) ;Eduarda Josiane Braga da Silva, Breno Lisboa;Ciências Humanas;n
251368;IDENTIFICAÇÃO DE BOMBA DE EFLUXO EM Staphylococcus spp. ISOLADOS DE MASTITE BOVINA ;Júlio César da Silva Vieira, Kallyane de Lira Araújo, Ana Clara Neves dos Santos, Sayonara Germano Barreto, Hiandrey Sabrina Torres de Sá, Karla Sequeira Mendonça, Marcelo Mendonça, Elizabete Rodrigues da Silva;Ciências Agrárias;n
251371;REVISÃO DE LITERATURA SOBRE O DESENHO UNIVERSAL DAAPRENDIZAGEMREVISÃO DE LITERATURA SOBRE O DESENHO UNIVERSAL DA APRENDIZAGEM;Maria Aparecida dos Santos silva, Alena Pimentel Cabral Nobre;Ciências Sociais Aplicadas;n
251373;UTILIZAÇÃO DO TESTE DA BORDA DA ZONA DE INIBIÇÃO DA PENICILINA G PARA DETECÇÃO DE BETA-LACTAMASE EM Staphylococcus spp. ISOLADOS DE MASTITE BOVINA ;Júlio César da Silva Vieira, Kallyane de Lira Araújo, Ana Clara Neves dos Santos, Sayonara Germano Barreto, Hiandrey Sabrina Torres de Sá, Karla Sequeira Mendonça, Marcelo Mendonça, Elizabete Rodrigues da Silva;Ciências Agrárias;n
251376;Experiência de Estudantes de Odontonlogia na Atenção Primária Por Meio da Preceptoria dos Agentes Comunitários de Saúde (ACS);Anny Gabrielly da Silva, Ana Cecília Santos Cavalcante, Evely Caroliny Leonidas de Sá, Rebeca Freire dos Santos, Letícia de Azevedo Lima Silva, Andrê dos Santos Matias, Douglas de França Moreira Sousa, Luciana Nunes Barros, Renata de Oliveira Cartaxo;Ciências da Saúde;n
251378;A PARTICIPAÇÃO DO MOVIMENTO ESTUDANTIL NA CONSTRUÇÃO DA DEMOCRACIA BRASILEIRA;William David Monteiro de Lima, Priscila de Souza Vasconcelos, Laryssa Virgínia Carvalho Oliveira;Ciências Humanas;n
251379;RESPOSTAS FISIOLÓGICAS DE CULTIVARES DE GIRASSOL (HELIANTHUS ANNUUS L.) SUBMETIDAS A ESTRESSE SALINO;Maria Beatrice Gueiros Silva, Lílyan Tamyres Pereira da Silva, Edilma Pereira Gonçalves, Rafaely Alves da Silva, João Paulo Goes Da Silva Borges, Maria Renaí Ferreira Barbosa, Jeandson Silva Viana;Ciências Agrárias;n
251381;VIVÊNCIAS E ESTRATÉGIAS METODOLÓGICAS NA MONITORIA DE ANATOMIA HUMANA NO CURSO DE  BACHARELADO EM MEDICINA;Luis Henrique dos Santos Sousa, Anna Carolyne Barbosa Farias, Ihago Gabriel  Silvestre Deonísio, Jorge Henrique de Aguiar Fonseca, Tomás Soares Santana, Pablo Rômulo Pereira Mota, Luciano de Albuquerque Mello, Rita di Cassia de  Oliveira Angelo;Ciências da Saúde;n
251387;ENSINO DE ÁLGEBRA NAS TURMAS DE ENSINO FUNDAMENTAL: UMA REVISÃO SISTEMÁTICA;Letícia Karina Ramos de Lima, Ana Beatriz Xavier de Santana, Miriam Lecília Farias Ribeiro, Eber Gustavo da Silva Gomes;Ciências Exatas e da Terra;n
251392;PRÁTICA LABORATORIAL DE VISUALIZAÇÃO DE CROMOSSOMOS MITÓTICOS NO DIA DO DNA COMO MEIO DE ENSINO DA GENÉTICA: RELATO DE EXPERIÊNCIA;Catarine Mendes Santos, Samara Miguel dos Santos, Marcos Vinícius Lima Ferreira, Victória Nunes dos Santos Silva, Anne Beatriz Ferreira Moraes, Havila Ayner Belém Nascimento, Ericka Gabrielly Silva Santos, Emily Leticia Felden, Sávio Pinho dos Reis;Ciências Biológicas;n
251394;ANÁLISE RADIOGRÁFICA DE REABSORÇÃO RADICULAR EM PACIENTES SUBMETIDOS A TERAPIA ANTINEOPLÁSICA ;Letícia Evêncio Sousa Luz, Ana Paula Veras Sobral;Ciências da Saúde;n
251403;Métodos ativos, vivência laboratorial e correlações clínicas articuladas ao ensino: um relato de experiência na monitoria de Bioquímica;Felipe Januário de Oliveira Cavalcante, Lucas Brandão Holanda da Silva, Priscila Cavalcanti Rosa de Albuquerque, Ruan Guilherme de Souza Trindade, Estefane Ribeiro Melo, Priscilla Barbosa Sales de Albuquerque;Ciências da Saúde;n
251405;A PSICOPATOLOGIA NA PERSPECTIVA DE JUNG;Erika Gabrielly de Oliveira Gomes, Luis Henrique de Oliveira Rodrigues, Liliane Beatriz de Oliveira Rodrigues, Raniele Rocha de Araújo, Renan Pires Maia;Ciências da Saúde;n
251406;INFLUÊNCIAS DA MÍSTICA ALEMÃ NO PENSAMENTO DE JUNG;Raniele Rocha de Araújo, Erika Gabrielly de Oliveira Gomes, Liliane Beatriz de Oliveira Rodrigues, Luis Henrique de Oliveira Rodrigues, Carlos Bezerra de Lima Júnior, Renan Pires Maia;Ciências Humanas;n
251413;O INSÓLITO DA LITERATURA FANTÁSTICA DE POE EM “CONTOS DO EDGAR”;Ana Carolina Pereira da Costa, Geraldo Augusto Fernandes;Linguística, Letras e Artes;n
251418;A ERUPÇÃO DENTÁRIA E A BUSCA PELO ALÍVIO SINTOMÁTICO EM MÉTODOS ALTERNATIVOS.;Yasmim Vittória de Barros Carneiro;Ciências da Saúde;n
251425;AÇÕES DE ESTRUTURAÇÃO DE TECNOLOGIAS SOCIAIS NO ASSENTAMENTO CARNAÚBA DO AJUDANTE;Naiza Izabela Barros Santos Nogueira, Tânia da Silva Siqueira, Antonio Anderson Lima da Silva, Luzia Micaele Alves Barbosa, Damaris Daniele Barreto Melo, Shana Sampaio Sieber, Hugo Felipe da Silva, Jonathas Batista de Alencar, Maria Gorete Nunes, Genival Barros Júnior;Ciências Agrárias;n
251428;O DIREITO ROMANO E A SUA INFLUÊNCIA NO ATUAL DIREITO BRASILEIRO;Gillraynner Souza Cassiano, João Amador Monteiro Neto, José Emerson Alves da Silva;Ciências Sociais Aplicadas;n
251431;INFLUÊNCIA DO DESIGN DO FOTOPOLIMERIZADOR E DA ABERTURA DE BOCA NA INTEGRIDADE DE INTERFACE DE RESTAURAÇÕES EM RESINA BULK FILL;Emilly Bezerra Campos, Pietra Fernanda Guerra Castim Pimentel, Patrícia Lins Azevedo do Nascimento, Cláudia Cristina Brainer Oliveira Mota;Ciências da Saúde;n
251433;REFLEXÕES SOBRE POLÍTICA E JUVENTUDE NA ERA DA GLOBALIZAÇÃO ;Giovana Ribeiro Peixoto Rocha, Jullyane Chagas Barboza Brasilino, Maria Eduarda Caú De Miranda Dutra, Pablo Natan Macedo dos Santos, Raul Magalhães Brasil, Ricardo Paes dos Santos, Yúri Gabriel Ferreira;Ciências Humanas;n
251436;Bioética Animal e a Eutanásia no Controle de Zoonoses: Esporotricose;Lucinaldo Melquiades da Silva Júnior, Samara Marinho Oliveira, Letícia Vitória Bezerra Ferreira, Karina Mascarenhas Nascimento, Aline Oliveira da Silva;Ciências da Saúde;n
251439;PASSIVIDADE POLÍTICA: uma visão a partir da (in)atuação da juventude brasileira ;Camilla Cynara Dias Barbosa, Liciane dos Santos Dias;Ciências Sociais Aplicadas;n
251440;AVALIAÇÃO MICROSCÓPICA DOS ESTÔMAGOS DE RATOS WISTAR SUBMETIDOS À LESÃO GÁSTRICA POR ETANOL E PRÉ-TRATADOS COM O POLISSÁCARÍDEO EXTRAÍDO DA Morinda citrifolia;Glenda Alcantara Sabiá, Daniel Medeiros Nunes, Priscilla Barbosa Sales de Albuquerque, Natalie Emanuelle Ribeiro Rodrigues, João Marcelo Alves Xavier Barbosa, André Luís Salvino Alves de Oliveira;Ciências da Saúde;n
251441;ANÁLISE CRÍTICA DO DISCURSO DE DECISÕES JUDICIAIS DE ASSÉDIO SEXUAL E MORAL NO AMBIENTE DE TRABALHO JULGADAS IMPROCEDENTES: CASOS DE VIOLÊNCIA INSTITUCIONAL;Débora de Sousa Costa, Rebeca Lins Simões Oliveira;Ciências Sociais Aplicadas;n
251445;LIXO HOSPITALAR: IMPORTÂNCIA DO SEU CORRETO DESCARTE;PAMELLA MIKAELLY TAVARES DE GOIS;Ciências da Saúde;n
251448;ELETIVA “A HISTÓRIA TE FEZ FORTE”: UMA METODOLOGIA DE ÊXITO EM ESCOLAS INTEGRAIS NA CONSTRUÇÃO DE ESTUDANTES AUTÔNOMOS, SOLIDÁRIOS E COMPETENTES ;Jaqueline Tavares da Silva;Ciências Humanas;n
251459;OSTEONECROSE DOS MAXILARES INDUZIDA PELO USO DE BIFOSFONATOS: REVISÃO DE LITERATURA;Maria Camilly Gonçalves Lima, Karen Almeida Matos, Larissa Soderini Ferracciù, Patrícia Ingrid Augusto de Farias, Amélia Raiane Nunes Chaves, João Pedro de Almeida Santos, Álvaro Henrique Moura Fonsêca dos Santos, Larissa Gabrielly Santos de Araújo, Emilly de Lima Ferreira;Ciências da Saúde;n
251464;UTILIZAÇÃO DE AGREGADOS DE RESÍDUOS DE BORRACHA EM CONCRETOS: Revisão de literatura;Gustavo Lira do Nascimento;Engenharias;n
251465;SOCIEDADES INDÍGENAS CONTEMPORÂNEAS: DIREITOS, IDENTIDADES, TERRITORIALIDADES, ARTICULAÇÃO POLÍTICA E EDUCAÇÃO.;Laís Maria da Costa Silva, Elena Felix Pordeus, Maria Sthefanie Lima Ferreira, Karina Moreira Ribeiro da Silva e Melo, Ana Vitoria Soares Moraes, Arthur Henrique Macário Soares;Ciências Humanas;n
251466;MURCHA-DE-FUSÁRIO DO TOMATEIRO: SUBSÍDIO TEÓRICO SOBRE O MANEJO FITOSSANITÁRIO ;lucas carvalho soares, Eduardo Alves de Souza, Margarida Goréte Ferreira do Carmo;Ciências Agrárias;n
251469;LEVANTAMENTOS FAUNÍSTICOS DE ABELHAS NO BRASIL: BREVES CONSIDERAÇÕES SOBRE ESTUDOS NA CAATINGA;lucas carvalho soares, Eduardo Alves de Souza;Ciências Agrárias;n
251471;LETALIDADE DOS CASOS DE COVID-19 NA VI GERES PERNAMBUCO;Lucas Dantas Virgínio, Lívia Maria Mateus de Lucena Barros, Giovanna Jully de Oliveira Nascimento, Emanoela Antunes da Silva, Emanoel Francisco Spósito Barreiros, Renata de Oliveira Cartaxo;Ciências da Saúde;n
251477;PREFERÊNCIA HOSPEDEIRA DE FÊMEAS ADULTAS DE Tetranychus urticae (ACARI: TETRANYCHIDAE) EM DIFERENTES VARIEDADES DE Phaseoulus vulgaris L. (FEIJÃO COMUM, FEIJÃO VAGEM ROXA) E Canavalia ensiformis L. (FEIJÃO DE PORCO);Alyce Rocha de Carvalho1, Ajra Brígida Desirée Pereira, João Raphael Lima Avelino, Carla da Rocha Alves, Karen Oliveira de Menezes, Mariana Oliveira Breda;Ciências Agrárias;n
251486;ALTERAÇÃO CONGÊNITA BUCAL MAIS RARA EM NEONATOS: ÉPULIDE CONGÊNITA;Júlia Cordeiro de Farias, Sara Mirian Ferreira Silva, Nathalia Alexandre Eloy Lins, Ana Laura Vilela de Carvalho, Letícia Francine Silva Ramos, Victorino Bezerra Branco Monteiro, Pedro Henrique Sette de Souza, Rosângela Estevão Alves Falcão, Lúcio Flávio Azevedo Donato, Eduardo Sérgio Donato Filho, Leogenes Maia Santiago, Patrícia Lins Azevedo Nascimento;Ciências da Saúde;n
251488;A PROSA POÉTICA GEOMÉTRICA DE LILIAN ALMEIDA;Eduardo Libório Rocha de Lima;Linguística, Letras e Artes;n
251489;AS TECNOLOGIAS DIGITAIS DA INFORMAÇÃO E COMUNICAÇÃO “TDICS” E O ENSINO DA LITERATURA;Laílla Geohana dos Santos Almeida;Linguística, Letras e Artes;n
251490;AUMENTO DE COROA CLÍNICA PARA FINS DE TRATAMENTO RESTAURADOR: RELATO DE CASO CLÍNICO;Luiz Eduardo Leite Piancó, Lurian Sthefani Carvalho Martins, Joana Beatriz de Lima, Jéssica Tainá Ferreira Neves, Joice Catiane Soares Martins, Rebeca de Siqueira Amorim, Milena Lima da Silva, Hortência Vitória Silva Oliveira, Ednaiara de Oliveira Souza, Daniela Siqueira Lopes, Eduardo Sérgio Donato Duarte Filho, Leógenes Maia Santiago;Ciências da Saúde;n
251492;A utilização de imagens no ensino de História: um trabalho de análise e desconstrução de mitos no ensino de história no Brasil;Elena Felix Pordeus, Laís Maria da Costa Silva, Maria Sthefanie Lima Ferreira, Ana Vitória Soares Moraes, Arthur Henrique Macário Soares;Ciências Humanas;n
251495;REVASCULARIZAÇÃO PULPAR NA ENDODONTIA DE DENTES COM RIZOGÊNESE INCOMPLETA: TÉCNICA E IMPLICAÇÕES CLÍNICAS.;Denise Milena de Moura Silva, Ingryd Maria Tenório da Silva, Aldenice David da Silva, Beatriz Araújo Barros, Joênnya Eloi Alves, Larissa Barbosa da Silva Alves, Tamyris Karla Teixeira Vasconcelos, Renata Lúcia Cruz Cabral de Oliveira;Ciências da Saúde;n
251510;O CONHECIMENTO SOBRE OS CUIDADOS PALIATIVOS NA ATUAÇÃO DA FISIOTERAPIA – REVISÃO INTEGRATIVA ;Manoela Gomes da Silva, Stéphanne Fernandes Barbosa;Ciências da Saúde;n
251514;ANÁLISE EPIDEMIOLÓGICA DOS CASOS DE ESCORPIONISMO NO BRASIL ENTRE 2010 E 2021;Carla Maria Macedo Gomes, Marília Soares Santana, Paloma Luna Maranhão Conrado, Lucas dos Santos Gomes, Maria Luiza Ferreira da Silva, Patrícia de Moraes Soares Santana, Priscila Maria de Barros Rodrigues, Marcos Cezar Feitosa de Paula Machado, Pauliana Valéria Machado Galvão, Carolina Maria da Silva, Valda Lúcia Moreira Luna, George Alessandro Maranhão Conrado;Ciências da Saúde;n
251516;BENEFÍCIOS DO LASER DE BAIXA POTÊNCIA NO TRATAMENTO DA MUCOSITE EM PACIENTES COM CÂNCER ORAL: UMA REVISÃO DE ESCOPO;Maria Gabriella Apolinário Xavier, Victória Gonçalves Queiroz, Maria de Lourdes Neves de Moura, André Vajgel Fernandes, Eduardo Sérgio Donato Duarte Filho, Lucio Flavio Azevedo Donato, Marconi Eduardo Sousa Maciel, Stefânia Jeronimo Ferreira;Ciências da Saúde;n
251517;ANÁLISE CRÍTICA DO DISCURSO APLICADA A HABEAS CORPUS PARA TRANSGÊNEROS EM SITUAÇÃO DE CÁRCERE ;Milena Figueirôa Milanêz Dantas, Rebeca Lins Simões de Oliveira;Ciências Sociais Aplicadas;n
251520;PROPTOSE DO GLOBO OCULAR EM CÃO: RELATO DE CASO;Hemilly Mendes Santos, Marcia Torres Gonsalves, Jayr de Moraes Silva, Jaíne Avelino Soares, Maria Cândida Ferreira da Silva, Scheyla Cardoso da Silva;Ciências Agrárias;n
251523;O PAPEL DO CIRURGIÃO-DENTISTA NOS CUIDADOS DE PACIENTES ONCOLÓGICOS.;Ingryd Maria Tenório da Silva, Aldenice David da Silva, Denise Milena de Moura Silva, Beatriz Araújo Barros, Joênnya Eloi Alves, Larissa Barbosa da Silva Alves, Breno Washington Joaquim de Santana, Renata Lúcia Cruz Cabral de Oliveira;Ciências da Saúde;n
251524;INTERVENÇÃO JUNTO ÀS FAMÍLIAS DE JOVENS EM CUMPRIMENTO DE MEDIDAS SOCIOEDUCATIVAS: UM RELATO DE EXPERIÊNCIA;Jhenyffer Lays Ribeiro Silva, Heloísa Gabrielle Alves Pontes Silva Flayban;Ciências Humanas;n
251525;FATORES DE RISCO MODIFICÁVEIS PARA O AVC, COMPROMETIMENTO NEUROLÓGICO E GRAU DE INCAPACIDADE ;Ariel Lucas Medeiros da Silva, Laiza Paula Cândido de Melo, Débora Rayssa Siqueira Silva, Amanda Karla Alves Gomes e Silva, Joab Lins de Serafim, Jefferson da Silva Cavalcanti Lins, Lílian Karine Machado de Souza, Américo Danúzio Pereira de Oliveira, Rita di Cássia de Oliveira Angelo;Ciências da Saúde;n
251531;DESAFIOS PARA O RASTREAMENTO DO CÂNCER DE PRÓSTATA NO BRASIL;Carlos Eduardo Arruda Borges, Joana Siqueira de Góis Rodrigues, Maria Regina De Oliveira Silva, Sinara Mônica Vitalino De Almeida;Ciências Biológicas;n
251536;Cigarro Eletrônico e Odontologia: uma revisão da literatura;Filipe Azevedo de Abreu Cavalcante, Arthur Silva Capistrano, Ellen Nunes de Melo, Maria Clara Barros Freitas, Laura Ferraz Tavares, Marianne de Vasconcelos Carvalho, Stefânia Jeronimo Ferreira;Ciências da Saúde;n
251546;CARACTERIZAÇÃO CLÍNICA, ETIOLÓGICA E FUNCIONAL DE PACIENTES COM ACIDENTE VASCULAR CEREBRAL ATENDIDOS NO MUNICÍPIO DE SERRA TALHADA-PE;José Jefferson da Silva Cavalcanti Lins, Joab Lins Serafim, Ariel Lucas Medeiros da Silva, Laiza Paula Cândido de Melo, Débora Rayssa Siqueira Silva, Amanda Karla Alves Gomes e Silva, Lílian Karine Machado de Souza, Américo Danúzio Pereira de Oliveira, Rita di Cássia de Oliveira Angelo;Ciências da Saúde;n
251549;A RELAÇÃO ENTRE O GRAU DE SANEAMENTO BÁSICO E A TRANSPARÊNCIA PÚBLICA DE GOVERNOS LOCAIS;Hudson Augusto Silva de Castro, Cristiano Descovi Schimith, Brenda Lorena da Costa Leal;Ciências Sociais Aplicadas;n
251551;O ENSINO DO ESPANHOL POR MEIO DAS MIDIAS DIGITAIS;Hudson Augusto Silva de Castro, Barbara Silva de Castro;Linguística, Letras e Artes;n
251552;Relato de Experiência: Ações de orientação reprodutiva e bem-estar animal no Festival de Inverno de Garanhuns pelo REPROSAÚDE.;Wallyson Rodrigues Lins, Kethelyn Freitas de Lima, Sheila Maria da Silva Alves, Jhenyffer Yasmin da Silva, Natali Lopes Simplício, Sílvia Elaine Rodolfo de Sá Lorena, Rita de Cássia Soares Cardoso;Ciências Agrárias;n
251561;ENTRE A UNIVERSIDADE E A ESCOLA: O PIBID COMO ESPAÇO DE RESISTÊNCIA E DECOLONIALIDADE;Camila Ferreira de Lima, Janaina Guimarães da Fonseca e Silva;Ciências Humanas;n
251564;PERFIL SOCIODEMOGRÁFICO DAS GESTANTES ADOLESCENTES DOS MUNICÍPIOS INSERIDOS NA VII GERES DE PERNAMBUCO ENTRE 2012 E 2019;Gustavo Vilasboa Ferreira, Emily Nara Alves dos Reis, Elen Carla Lopes, Miguel Oliva Yaly, Pauliana Valéria Machado Galvão, Valda Lúcia Moreira Luna, George Alessandro Maranhão Conrado;Ciências da Saúde;n
251568;AS FORMAS MULTIFACETADAS DE ENSINAR: O USO DE TECNOLOGIAS DIGITAIS NO ENSINO DE LÍNGUA ESTRANGEIRA NA EDUCAÇÃO INFANTIL;Hudson Augusto Silva de Castro, Claudia Chaves da Silva, Barbara Silva de Castro;Linguística, Letras e Artes;n
251570;ESTRATÉGIA DE SECREÇÃO DE NÉCTAR EM FLORES DE CATINGUEIRA (Cenostigma pyramidale Tul Leguminosae) EM ESPAÇOS VERDES URBANOS DO RECIFE;Maria Laura Ramalho da Silva, Ariadna Valentina de Freitas e Lopes;Ciências Biológicas;n
251572;MODUS ET EXEMPLUM: UM RELATO DE MONITORIA DE LATIM;Eduardo Libório Rocha de Lima, Rafael Bezerra de Lima;Linguística, Letras e Artes;n
251573;PROGRAMA DE SENSIBILIZAÇÃO AMBIENTAL: USO DE CARDS PARA DIVULGAÇÃO CIENTÍFICA;Simone Ferreira Teixeira, Thays Fernanda da Silva, Mattheus Norões Pereira de Almeida, Maria Guimarães Leitão Neta, Arthur Filipe Maranhão Barbosa da Silva, Lúcio Feitosa da Silva, Dayviane Aline Mota da Rocha, Alice Maria Oliveira de Lucena, Bruno Leonardo de Melo Pereira, Yanka Maria de Santana, Túlio Coutinho Falcão, Lúcio Arantes de Andrade;Ciências Biológicas;n
251580;O IMPACTO DO USO INTENSIVO DE ANTIMICROBIANOS E ANTIPARASITÁROS DURANTE A PANDEMIA DE COVID-19 ;Maria Tamires Alves Espindola, Edson Flávio Teixeira da Silva, Larice Bruna Ferreira Soares, Anna Giselle Cavalcanti Vaz Mendes Silva, Elias Flávio Quintino de Araújo, Maurício da Rocha Costa, José Erick Galindo Gomes, Nabuêr Francieli da Silva, Rosângela Estevão Alves Falcão, Pedro Gregório Vieira Aquino, Keila Aparecida Moreira;Ciências da Saúde;n
251581;LEISHMANIOSE VISCERAL CANINA NO NORDESTE DO BRASIL E A BIOÉTICA ANIMAL: UMA REVISÃO;Iury Henrique de Freitas Melo, Lucas Azevedo dos Santos, Samuel Souza Silva, Rafael Antonio do Nascimento Ramos, Gílcia Aparecida de Carvalho;Ciências Agrárias;n
251584;UM CORPO CONTROLADO: ESCOLA, SEXUALIDADE E IDENTIDADE QUEER;Clarisse Beatriz Nascimento Ventura;Ciências Humanas;n
251585;TRANSVERGENTE: UMA AÇÃO INTER E MULTIDISCIPLINAR NO TERRITÓRIO SERTANEJO;Emilly Aiany de Araújo Brito, Giselle Oliveira Santos, Ruan Guilherme de Souza Trindade3, Gabriel da Silva, Renata Pereira Farias, André Monteiro Costa, Clarissa Marques, Suely Emilia de Barros Santos, Wanessa da Silva Gomes;Ciências Humanas;n
251586;“SOU FEITA DE AMOR”: CONTRIBUIÇÕES DA SÉRIE DE ANIMAÇÃO STEVEN UNIVERSO PARA O EXERCÍCIO DE UMA PEDAGOGIA QUEER;Clarisse Beatriz Nascimento Ventura;Ciências Humanas;n
251587;HISTÓRIA PÚBLICA E CINEMA: ELEMENTOS DE MEMÓRIA HISTORICIZADA EM “O TÚMULO DOS VAGALUMES”;Clarisse Beatriz Nascimento Ventura, Edinaldo Veríssimo da Silva Júnior;Ciências Humanas;n
251590;ATENDIMENTO INICIAL AO POLITRAUMATIZADO: A IMPORT NCIA DAS INTERVENÇÕES PRÉ-HOSPITALARES NO CONTEXTO DE TRAUMA;João Victor Lima de Souza Reis Barboza, Emanuela Altmann Ferreira, Lourdes Laryssa Melo da Costa Lobo, Lucas Brandão Holanda da Silva, Maria Hélida Alves Callou de Sá, Matheus Willyan Ferreira dos Santos, Thiago Henrique da Silva Moraes, Alysson Amaury Cansanção de Souza;Ciências da Saúde;n
251591;O Estado e o Futuro da democracia ;Hycaro Nelton Miranda de Oliveira, José Gomes Siqueira Neto, José Emerson Alves da Silva;Ciências Sociais Aplicadas;n
251594;A APLICAÇÃO DO PRINCÍPIO DA INSIGNIFICÂNCIA PENAL: ANÁLISE CRÍTICA DO DISCURSO APLICADA A HABEAS CORPUS SOB PERSPECTIVA INTERSECCIONAL DE GÊNERO, RAÇA E CLASSE;Marina Emanuelle Guimarães Neiva, Rebeca Lins Simões de Oliveira;Ciências Sociais Aplicadas;n
251595;O IMPACTO DAS CEFALEIAS E DOS DISTÚRBIOS DE ANSIEDADE NO PANORAMA ESTUDANTIL: UMA REVISÃO INTEGRATIVA;Anna Caroline Loyola Sampaio, Dryelle Daianne do Nascimento Pereira, Giovanna Francchine Santos Prado, Mariana Vitoria Souza Arruda, Rita di Cássia de Oliveira Angelo, Rosana Paula Cruz Ferraz6;Ciências da Saúde;n
251597;PERFIL DE ESTUDANTES DOS CURSOS DE SAÚDE DO MULTICAMPI GARANHUNS DURANTE O ENSINO REMOTO EMERGENCIAL NA PANDEMIA DE COVID-19;Maria Laura Lima da Silva, Maria Vitória do Nascimento Silva, Jéssica dos Santos Coelho, Rita di Cássia de Oliveira Angelo;Ciências da Saúde;n
251602;MONITORIA DE FISIOLOGIA HUMANA: A APLICAÇÃO DE CASOS CLÍNICOS E DA APRENDIZAGEM BASEADA EM EQUIPES NA CONSTRUÇÃO DO CONHECIMENTO;Maria Fernanda Portela Maranhão Filadoro, Antonio Miguel da Silva Campos, Caio Ferreira de Lima Silva, Luana Gonçalves Ferreira de Araujo, Luma Lima da Silva Pires de Andrade, Mayara Barreto de Farias, Maria Regina Pereira Corrêa, Raquel Travassos Oliveira, Vitória Santana Sposito Oliveira, Sinara Mônica Vitalino de Almeida;Ciências da Saúde;n
251603;PERSPECTIVAS DO EMPREGO DE AMENDOIM PARA PRODUÇÃO DE BIOCOMBUSTÍVEIS NO BRASIL;Enos Remigio Maciel, Bruna Maila Caetano Ferreira, Daniele Petronila Pereira Freitas, Letícia Oliveira da Silva, Fábio Rodrigo Araújo Pereira;Ciências Agrárias;n
251604;PSICOLOGIA E ESCOLA: UM RELATO DE EXPERIÊNCIA A PARTIR DO ESTÁGIO SUPERVISIONADO ESPECÍFICO;Thamires Rodrigues Mendes Ferreira, Amanda de Lima Morais, Jacqueline Travassos de Queiroz;Ciências Humanas;n
251606;PADRÃO GÊNICO DE EQUINOS DA CIDADE DE GARANHUNS, AGRESTE PERNAMBUCANO;Estela Maria Santos de Araújo, Beatriz Ferreira Barbosa, Nadilza Gomes Nunes, Cláudio Galvão de Souza Júnior;Ciências Agrárias;n
251607;Diversidade de gorduras animais empregadas na produção de biodiesel no Brasil ;Letícia Oliveira da Silva, Bruna Maila Caetano Ferreira, Daniele Petronila Pereira Freitas, Enos Remigio Maciel, Fábio Rodrigo Araújo Pereira;Ciências Agrárias;n
